,Date,Area,Prod
3,2017-09-01,New York,0.937
4,2017-08-01,New York,0.968
5,2017-07-01,New York,0.968
6,2017-06-01,New York,0.937
7,2017-05-01,New York,0.968
8,2017-04-01,New York,0.937
9,2017-03-01,New York,0.968
10,2017-02-01,New York,0.874
11,2017-01-01,New York,0.968
12,2016-12-01,New York,1.145
13,2016-11-01,New York,1.108
14,2016-10-01,New York,1.145
15,2016-09-01,New York,1.108
16,2016-08-01,New York,1.145
17,2016-07-01,New York,1.145
18,2016-06-01,New York,1.108
19,2016-05-01,New York,1.145
20,2016-04-01,New York,1.108
21,2016-03-01,New York,1.145
22,2016-02-01,New York,1.071
23,2016-01-01,New York,1.145
24,2015-12-01,New York,1.471
25,2015-11-01,New York,1.424
26,2015-10-01,New York,1.471
27,2015-09-01,New York,1.424
28,2015-08-01,New York,1.471
29,2015-07-01,New York,1.471
30,2015-06-01,New York,1.424
31,2015-05-01,New York,1.471
32,2015-04-01,New York,1.424
33,2015-03-01,New York,1.471
34,2015-02-01,New York,1.329
35,2015-01-01,New York,1.471
36,2014-12-01,New York,1.716
37,2014-11-01,New York,1.66
38,2014-10-01,New York,1.716
39,2014-09-01,New York,1.66
40,2014-08-01,New York,1.716
41,2014-07-01,New York,1.716
42,2014-06-01,New York,1.66
43,2014-05-01,New York,1.716
44,2014-04-01,New York,1.66
45,2014-03-01,New York,1.716
46,2014-02-01,New York,1.55
47,2014-01-01,New York,1.716
48,2013-12-01,New York,1.992
49,2013-11-01,New York,1.928
50,2013-10-01,New York,1.992
51,2013-09-01,New York,1.928
52,2013-08-01,New York,1.992
53,2013-07-01,New York,1.992
54,2013-06-01,New York,1.928
55,2013-05-01,New York,1.992
56,2013-04-01,New York,1.928
57,2013-03-01,New York,1.992
58,2013-02-01,New York,1.8
59,2013-01-01,New York,1.992
60,2012-12-01,New York,2.238
61,2012-11-01,New York,2.166
62,2012-10-01,New York,2.238
63,2012-09-01,New York,2.165
64,2012-08-01,New York,2.236
65,2012-07-01,New York,2.235
66,2012-06-01,New York,2.162
67,2012-05-01,New York,2.233
68,2012-04-01,New York,2.159
69,2012-03-01,New York,2.229
70,2012-02-01,New York,2.085
71,2012-01-01,New York,2.277
72,2011-12-01,New York,3.013
73,2011-11-01,New York,2.877
74,2011-10-01,New York,2.873
75,2011-09-01,New York,2.636
76,2011-08-01,New York,2.674
77,2011-07-01,New York,2.681
78,2011-06-01,New York,2.29
79,2011-05-01,New York,2.386
80,2011-04-01,New York,2.369
81,2011-03-01,New York,2.47
82,2011-02-01,New York,2.292
83,2011-01-01,New York,2.565
84,2010-12-01,New York,3.467
85,2010-11-01,New York,3.31
86,2010-10-01,New York,3.306
87,2010-09-01,New York,3.033
88,2010-08-01,New York,3.077
89,2010-07-01,New York,3.084
90,2010-06-01,New York,2.635
91,2010-05-01,New York,2.745
92,2010-04-01,New York,2.726
93,2010-03-01,New York,2.842
94,2010-02-01,New York,2.637
95,2010-01-01,New York,2.951
96,2009-12-01,New York,4.341
97,2009-11-01,New York,4.145
98,2009-10-01,New York,4.14
99,2009-09-01,New York,3.798
100,2009-08-01,New York,3.853
101,2009-07-01,New York,3.863
102,2009-06-01,New York,3.3
103,2009-05-01,New York,3.438
104,2009-04-01,New York,3.413
105,2009-03-01,New York,3.559
106,2009-02-01,New York,3.303
107,2009-01-01,New York,3.696
108,2008-12-01,New York,4.871
109,2008-11-01,New York,4.651
110,2008-10-01,New York,4.645
111,2008-09-01,New York,4.262
112,2008-08-01,New York,4.323
113,2008-07-01,New York,4.334
114,2008-06-01,New York,3.702
115,2008-05-01,New York,3.857
116,2008-04-01,New York,3.83
117,2008-03-01,New York,3.994
118,2008-02-01,New York,3.705
119,2008-01-01,New York,4.147
120,2007-12-01,New York,5.318
121,2007-11-01,New York,5.078
122,2007-10-01,New York,5.072
123,2007-09-01,New York,4.653
124,2007-08-01,New York,4.72
125,2007-07-01,New York,4.732
126,2007-06-01,New York,4.042
127,2007-05-01,New York,4.211
128,2007-04-01,New York,4.182
129,2007-03-01,New York,4.36
130,2007-02-01,New York,4.046
131,2007-01-01,New York,4.528
132,2006-12-01,New York,5.419
133,2006-11-01,New York,5.174
134,2006-10-01,New York,5.168
135,2006-09-01,New York,4.741
136,2006-08-01,New York,4.809
137,2006-07-01,New York,4.821
138,2006-06-01,New York,4.119
139,2006-05-01,New York,4.291
140,2006-04-01,New York,4.261
141,2006-03-01,New York,4.443
142,2006-02-01,New York,4.122
143,2006-01-01,New York,4.613
0,2017-12-01,North Dakota,43.962
1,2017-11-01,North Dakota,42.751
2,2017-10-01,North Dakota,41.386
3,2017-09-01,North Dakota,37.674
4,2017-08-01,North Dakota,40.763
5,2017-07-01,North Dakota,40.343
6,2017-06-01,North Dakota,37.947
7,2017-05-01,North Dakota,39.98
8,2017-04-01,North Dakota,38.472
9,2017-03-01,North Dakota,36.878
10,2017-02-01,North Dakota,32.788
11,2017-01-01,North Dakota,31.438
12,2016-12-01,North Dakota,30.668
13,2016-11-01,North Dakota,36.949
14,2016-10-01,North Dakota,34.932
15,2016-09-01,North Dakota,32.528
16,2016-08-01,North Dakota,34.249
17,2016-07-01,North Dakota,36.157
18,2016-06-01,North Dakota,34.527
19,2016-05-01,North Dakota,34.509
20,2016-04-01,North Dakota,34.05
21,2016-03-01,North Dakota,36.953
22,2016-02-01,North Dakota,33.193
23,2016-01-01,North Dakota,33.336
24,2015-12-01,North Dakota,34.937
25,2015-11-01,North Dakota,33.504
26,2015-10-01,North Dakota,34.819
27,2015-09-01,North Dakota,30.192
28,2015-08-01,North Dakota,31.211
29,2015-07-01,North Dakota,31.929
30,2015-06-01,North Dakota,31.634
31,2015-05-01,North Dakota,32.049
32,2015-04-01,North Dakota,28.896
33,2015-03-01,North Dakota,28.645
34,2015-02-01,North Dakota,25.122
35,2015-01-01,North Dakota,26.305
36,2014-12-01,North Dakota,30.39
37,2014-11-01,North Dakota,27.329
38,2014-10-01,North Dakota,29.442
39,2014-09-01,North Dakota,27.046
40,2014-08-01,North Dakota,25.425
41,2014-07-01,North Dakota,24.631
42,2014-06-01,North Dakota,22.137
43,2014-05-01,North Dakota,21.926
44,2014-04-01,North Dakota,19.316
45,2014-03-01,North Dakota,17.782
46,2014-02-01,North Dakota,14.934
47,2014-01-01,North Dakota,15.541
48,2013-12-01,North Dakota,16.137
49,2013-11-01,North Dakota,19.091
50,2013-10-01,North Dakota,20.173
51,2013-09-01,North Dakota,19.044
52,2013-08-01,North Dakota,18.287
53,2013-07-01,North Dakota,17.183
54,2013-06-01,North Dakota,16.584
55,2013-05-01,North Dakota,15.941
56,2013-04-01,North Dakota,14.719
57,2013-03-01,North Dakota,14.966
58,2013-02-01,North Dakota,12.963
59,2013-01-01,North Dakota,13.784
60,2012-12-01,North Dakota,15.166
61,2012-11-01,North Dakota,13.933
62,2012-10-01,North Dakota,14.468
63,2012-09-01,North Dakota,13.939
64,2012-08-01,North Dakota,13.899
65,2012-07-01,North Dakota,12.555
66,2012-06-01,North Dakota,11.895
67,2012-05-01,North Dakota,11.797
68,2012-04-01,North Dakota,10.117
69,2012-03-01,North Dakota,10.286
70,2012-02-01,North Dakota,8.975
71,2012-01-01,North Dakota,9.098
72,2011-12-01,North Dakota,8.685
73,2011-11-01,North Dakota,8.246
74,2011-10-01,North Dakota,8.188
75,2011-09-01,North Dakota,7.341
76,2011-08-01,North Dakota,7.58
77,2011-07-01,North Dakota,7.17
78,2011-06-01,North Dakota,6.145
79,2011-05-01,North Dakota,6.025
80,2011-04-01,North Dakota,5.812
81,2011-03-01,North Dakota,6.212
82,2011-02-01,North Dakota,5.393
83,2011-01-01,North Dakota,6.124
84,2010-12-01,North Dakota,6.368
85,2010-11-01,North Dakota,6.497
86,2010-10-01,North Dakota,6.65
87,2010-09-01,North Dakota,6.498
88,2010-08-01,North Dakota,5.999
89,2010-07-01,North Dakota,6.372
90,2010-06-01,North Dakota,5.315
91,2010-05-01,North Dakota,5.995
92,2010-04-01,North Dakota,5.497
93,2010-03-01,North Dakota,5.48
94,2010-02-01,North Dakota,4.753
95,2010-01-01,North Dakota,5.032
96,2009-12-01,North Dakota,5.432
97,2009-11-01,North Dakota,4.628
98,2009-10-01,North Dakota,4.525
99,2009-09-01,North Dakota,4.34
100,2009-08-01,North Dakota,4.439
101,2009-07-01,North Dakota,4.295
102,2009-06-01,North Dakota,3.912
103,2009-05-01,North Dakota,3.908
104,2009-04-01,North Dakota,3.684
105,2009-03-01,North Dakota,3.575
106,2009-02-01,North Dakota,3.148
107,2009-01-01,North Dakota,3.345
108,2008-12-01,North Dakota,2.486
109,2008-11-01,North Dakota,4.001
110,2008-10-01,North Dakota,4.154
111,2008-09-01,North Dakota,4.245
112,2008-08-01,North Dakota,4.155
113,2008-07-01,North Dakota,4.087
114,2008-06-01,North Dakota,4.025
115,2008-05-01,North Dakota,3.819
116,2008-04-01,North Dakota,3.499
117,2008-03-01,North Dakota,3.449
118,2008-02-01,North Dakota,3.225
119,2008-01-01,North Dakota,3.423
120,2007-12-01,North Dakota,3.593
121,2007-11-01,North Dakota,4.543
122,2007-10-01,North Dakota,4.609
123,2007-09-01,North Dakota,4.576
124,2007-08-01,North Dakota,4.833
125,2007-07-01,North Dakota,4.653
126,2007-06-01,North Dakota,4.436
127,2007-05-01,North Dakota,4.459
128,2007-04-01,North Dakota,4.314
129,2007-03-01,North Dakota,4.338
130,2007-02-01,North Dakota,4.028
131,2007-01-01,North Dakota,4.435
132,2006-12-01,North Dakota,4.263
133,2006-11-01,North Dakota,4.23
134,2006-10-01,North Dakota,4.415
135,2006-09-01,North Dakota,4.246
136,2006-08-01,North Dakota,4.171
137,2006-07-01,North Dakota,4.094
138,2006-06-01,North Dakota,3.93
139,2006-05-01,North Dakota,3.983
140,2006-04-01,North Dakota,3.813
141,2006-03-01,North Dakota,3.804
142,2006-02-01,North Dakota,3.299
143,2006-01-01,North Dakota,3.771
0,2017-12-01,Ohio,168.156
1,2017-11-01,Ohio,162.762
2,2017-10-01,Ohio,168.329
3,2017-09-01,Ohio,149.2
4,2017-08-01,Ohio,154.249
5,2017-07-01,Ohio,154.248
6,2017-06-01,Ohio,127.516
7,2017-05-01,Ohio,131.806
8,2017-04-01,Ohio,127.546
9,2017-03-01,Ohio,127.167
10,2017-02-01,Ohio,114.963
11,2017-01-01,Ohio,127.322
12,2016-12-01,Ohio,120.751
13,2016-11-01,Ohio,116.791
14,2016-10-01,Ohio,120.733
15,2016-09-01,Ohio,116.075
16,2016-08-01,Ohio,119.905
17,2016-07-01,Ohio,119.857
18,2016-06-01,Ohio,108.579
19,2016-05-01,Ohio,112.14
20,2016-04-01,Ohio,108.456
21,2016-03-01,Ohio,110.236
22,2016-02-01,Ohio,103.059
23,2016-01-01,Ohio,110.252
24,2015-12-01,Ohio,101.245
25,2015-11-01,Ohio,97.979
26,2015-10-01,Ohio,101.224
27,2015-09-01,Ohio,80.038
28,2015-08-01,Ohio,82.738
29,2015-07-01,Ohio,82.744
30,2015-06-01,Ohio,72.531
31,2015-05-01,Ohio,74.937
32,2015-04-01,Ohio,72.448
33,2015-03-01,Ohio,62.63
34,2015-02-01,Ohio,56.589
35,2015-01-01,Ohio,62.677
36,2014-12-01,Ohio,57.737
37,2014-11-01,Ohio,55.896
38,2014-10-01,Ohio,57.741
39,2014-09-01,Ohio,45.058
40,2014-08-01,Ohio,46.559
41,2014-07-01,Ohio,46.575
42,2014-06-01,Ohio,31.429
43,2014-05-01,Ohio,32.491
44,2014-04-01,Ohio,31.428
45,2014-03-01,Ohio,25.497
46,2014-02-01,Ohio,23.047
47,2014-01-01,Ohio,25.58
48,2013-12-01,Ohio,19.948
49,2013-11-01,Ohio,19.301
50,2013-10-01,Ohio,19.947
51,2013-09-01,Ohio,16.208
52,2013-08-01,Ohio,16.748
53,2013-07-01,Ohio,16.747
54,2013-06-01,Ohio,10.21
55,2013-05-01,Ohio,10.551
56,2013-04-01,Ohio,10.21
57,2013-03-01,Ohio,8.278
58,2013-02-01,Ohio,7.476
59,2013-01-01,Ohio,8.278
60,2012-12-01,Ohio,7.142
61,2012-11-01,Ohio,6.912
62,2012-10-01,Ohio,7.142
63,2012-09-01,Ohio,6.912
64,2012-08-01,Ohio,7.142
65,2012-07-01,Ohio,7.142
66,2012-06-01,Ohio,6.912
67,2012-05-01,Ohio,7.143
68,2012-04-01,Ohio,6.912
69,2012-03-01,Ohio,7.143
70,2012-02-01,Ohio,6.682
71,2012-01-01,Ohio,7.142
72,2011-12-01,Ohio,7.139
73,2011-11-01,Ohio,6.818
74,2011-10-01,Ohio,6.806
75,2011-09-01,Ohio,6.25
76,2011-08-01,Ohio,6.339
77,2011-07-01,Ohio,6.337
78,2011-06-01,Ohio,6.24
79,2011-05-01,Ohio,6.502
80,2011-04-01,Ohio,6.456
81,2011-03-01,Ohio,6.73
82,2011-02-01,Ohio,6.248
83,2011-01-01,Ohio,6.993
84,2010-12-01,Ohio,7.07
85,2010-11-01,Ohio,6.754
86,2010-10-01,Ohio,6.741
87,2010-09-01,Ohio,6.193
88,2010-08-01,Ohio,6.28
89,2010-07-01,Ohio,6.279
90,2010-06-01,Ohio,6.184
91,2010-05-01,Ohio,6.441
92,2010-04-01,Ohio,6.396
93,2010-03-01,Ohio,6.667
94,2010-02-01,Ohio,6.191
95,2010-01-01,Ohio,6.926
96,2009-12-01,Ohio,8.04
97,2009-11-01,Ohio,7.679
98,2009-10-01,Ohio,7.665
99,2009-09-01,Ohio,7.041
100,2009-08-01,Ohio,7.14
101,2009-07-01,Ohio,7.138
102,2009-06-01,Ohio,7.03
103,2009-05-01,Ohio,7.324
104,2009-04-01,Ohio,7.272
105,2009-03-01,Ohio,7.581
106,2009-02-01,Ohio,7.038
107,2009-01-01,Ohio,7.876
108,2008-12-01,Ohio,7.682
109,2008-11-01,Ohio,7.337
110,2008-10-01,Ohio,7.323
111,2008-09-01,Ohio,6.726
112,2008-08-01,Ohio,6.821
113,2008-07-01,Ohio,6.819
114,2008-06-01,Ohio,6.715
115,2008-05-01,Ohio,6.996
116,2008-04-01,Ohio,6.947
117,2008-03-01,Ohio,7.242
118,2008-02-01,Ohio,6.723
119,2008-01-01,Ohio,7.525
120,2007-12-01,Ohio,7.975
121,2007-11-01,Ohio,7.616
122,2007-10-01,Ohio,7.602
123,2007-09-01,Ohio,6.981
124,2007-08-01,Ohio,7.08
125,2007-07-01,Ohio,7.078
126,2007-06-01,Ohio,6.971
127,2007-05-01,Ohio,7.263
128,2007-04-01,Ohio,7.211
129,2007-03-01,Ohio,7.518
130,2007-02-01,Ohio,6.979
131,2007-01-01,Ohio,7.812
132,2006-12-01,Ohio,7.814
133,2006-11-01,Ohio,7.463
134,2006-10-01,Ohio,7.449
135,2006-09-01,Ohio,6.841
136,2006-08-01,Ohio,6.938
137,2006-07-01,Ohio,6.936
138,2006-06-01,Ohio,6.83
139,2006-05-01,Ohio,7.116
140,2006-04-01,Ohio,7.066
141,2006-03-01,Ohio,7.366
142,2006-02-01,Ohio,6.838
143,2006-01-01,Ohio,7.654
0,2017-12-01,Oklahoma,210.743
1,2017-11-01,Oklahoma,202.894
2,2017-10-01,Oklahoma,209.196
3,2017-09-01,Oklahoma,195.204
4,2017-08-01,Oklahoma,201.51
5,2017-07-01,Oklahoma,196.262
6,2017-06-01,Oklahoma,187.685
7,2017-05-01,Oklahoma,191.479
8,2017-04-01,Oklahoma,187.456
9,2017-03-01,Oklahoma,191.575
10,2017-02-01,Oklahoma,164.672
11,2017-01-01,Oklahoma,178.018
12,2016-12-01,Oklahoma,180.943
13,2016-11-01,Oklahoma,181.193
14,2016-10-01,Oklahoma,191.7
15,2016-09-01,Oklahoma,188.091
16,2016-08-01,Oklahoma,196.539
17,2016-07-01,Oklahoma,195.821
18,2016-06-01,Oklahoma,187.879
19,2016-05-01,Oklahoma,197.018
20,2016-04-01,Oklahoma,189.019
21,2016-03-01,Oklahoma,199.561
22,2016-02-01,Oklahoma,187.066
23,2016-01-01,Oklahoma,199.042
24,2015-12-01,Oklahoma,193.874
25,2015-11-01,Oklahoma,188.135
26,2015-10-01,Oklahoma,195.456
27,2015-09-01,Oklahoma,190.761
28,2015-08-01,Oklahoma,199.629
29,2015-07-01,Oklahoma,203.998
30,2015-06-01,Oklahoma,197.685
31,2015-05-01,Oklahoma,200.765
32,2015-04-01,Oklahoma,196.361
33,2015-03-01,Oklahoma,202.191
34,2015-02-01,Oklahoma,174.264
35,2015-01-01,Oklahoma,193.071
36,2014-12-01,Oklahoma,186.797
37,2014-11-01,Oklahoma,182.322
38,2014-10-01,Oklahoma,188.088
39,2014-09-01,Oklahoma,180.902
40,2014-08-01,Oklahoma,201.677
41,2014-07-01,Oklahoma,191.056
42,2014-06-01,Oklahoma,175.971
43,2014-05-01,Oklahoma,174.78
44,2014-04-01,Oklahoma,196.948
45,2014-03-01,Oklahoma,167.178
46,2014-02-01,Oklahoma,159.543
47,2014-01-01,Oklahoma,155.959
48,2013-12-01,Oklahoma,169.376
49,2013-11-01,Oklahoma,149.625
50,2013-10-01,Oklahoma,157.934
51,2013-09-01,Oklahoma,152.723
52,2013-08-01,Oklahoma,157.249
53,2013-07-01,Oklahoma,156.844
54,2013-06-01,Oklahoma,150.704
55,2013-05-01,Oklahoma,159.291
56,2013-04-01,Oklahoma,156.536
57,2013-03-01,Oklahoma,149.669
58,2013-02-01,Oklahoma,134.612
59,2013-01-01,Oklahoma,156.596
60,2012-12-01,Oklahoma,164.141
61,2012-11-01,Oklahoma,161.639
62,2012-10-01,Oklahoma,163.882
63,2012-09-01,Oklahoma,157.519
64,2012-08-01,Oklahoma,162.284
65,2012-07-01,Oklahoma,159.772
66,2012-06-01,Oklahoma,152.927
67,2012-05-01,Oklahoma,159.669
68,2012-04-01,Oklahoma,151.602
69,2012-03-01,Oklahoma,152.72
70,2012-02-01,Oklahoma,143.202
71,2012-01-01,Oklahoma,154.177
72,2011-12-01,Oklahoma,154.641
73,2011-11-01,Oklahoma,149.082
74,2011-10-01,Oklahoma,153.572
75,2011-09-01,Oklahoma,149.111
76,2011-08-01,Oklahoma,151.181
77,2011-07-01,Oklahoma,149.423
78,2011-06-01,Oklahoma,145.008
79,2011-05-01,Oklahoma,146.378
80,2011-04-01,Oklahoma,142.355
81,2011-03-01,Oklahoma,144.947
82,2011-02-01,Oklahoma,125.088
83,2011-01-01,Oklahoma,144.051
84,2010-12-01,Oklahoma,144.426
85,2010-11-01,Oklahoma,138.649
86,2010-10-01,Oklahoma,144.884
87,2010-09-01,Oklahoma,140.015
88,2010-08-01,Oklahoma,144.139
89,2010-07-01,Oklahoma,145.731
90,2010-06-01,Oklahoma,142.34
91,2010-05-01,Oklahoma,146.833
92,2010-04-01,Oklahoma,141.968
93,2010-03-01,Oklahoma,145.015
94,2010-02-01,Oklahoma,130.222
95,2010-01-01,Oklahoma,142.477
96,2009-12-01,Oklahoma,143.2
97,2009-11-01,Oklahoma,142.838
98,2009-10-01,Oklahoma,147.247
99,2009-09-01,Oklahoma,143.223
100,2009-08-01,Oklahoma,152.852
101,2009-07-01,Oklahoma,154.54
102,2009-06-01,Oklahoma,150.595
103,2009-05-01,Oklahoma,155.448
104,2009-04-01,Oklahoma,146.913
105,2009-03-01,Oklahoma,153.344
106,2009-02-01,Oklahoma,143.226
107,2009-01-01,Oklahoma,155.239
108,2008-12-01,Oklahoma,155.799
109,2008-11-01,Oklahoma,145.633
110,2008-10-01,Oklahoma,150.213
111,2008-09-01,Oklahoma,148.998
112,2008-08-01,Oklahoma,142.734
113,2008-07-01,Oklahoma,153.761
114,2008-06-01,Oklahoma,148.502
115,2008-05-01,Oklahoma,152.741
116,2008-04-01,Oklahoma,147.602
117,2008-03-01,Oklahoma,148.341
118,2008-02-01,Oklahoma,140.901
119,2008-01-01,Oklahoma,146.796
120,2007-12-01,Oklahoma,143.042
121,2007-11-01,Oklahoma,139.076
122,2007-10-01,Oklahoma,144.998
123,2007-09-01,Oklahoma,138.754
124,2007-08-01,Oklahoma,144.436
125,2007-07-01,Oklahoma,143.803
126,2007-06-01,Oklahoma,139.52
127,2007-05-01,Oklahoma,146.113
128,2007-04-01,Oklahoma,135.563
129,2007-03-01,Oklahoma,147.43
130,2007-02-01,Oklahoma,128.559
131,2007-01-01,Oklahoma,135.745
132,2006-12-01,Oklahoma,138.934
133,2006-11-01,Oklahoma,134.308
134,2006-10-01,Oklahoma,139.235
135,2006-09-01,Oklahoma,133.99
136,2006-08-01,Oklahoma,136.729
137,2006-07-01,Oklahoma,137.891
138,2006-06-01,Oklahoma,135.15
139,2006-05-01,Oklahoma,133.836
140,2006-04-01,Oklahoma,129.451
141,2006-03-01,Oklahoma,130.894
142,2006-02-01,Oklahoma,117.495
143,2006-01-01,Oklahoma,129.135
0,2017-12-01,Oregon,0.051
1,2017-11-01,Oregon,0.041
2,2017-10-01,Oregon,0.046
3,2017-09-01,Oregon,0.046
4,2017-08-01,Oregon,0.032
5,2017-07-01,Oregon,0.052
6,2017-06-01,Oregon,0.074
7,2017-05-01,Oregon,0.077
8,2017-04-01,Oregon,0.053
9,2017-03-01,Oregon,0.067
10,2017-02-01,Oregon,0.055
11,2017-01-01,Oregon,0.068
12,2016-12-01,Oregon,0.081
13,2016-11-01,Oregon,0.056
14,2016-10-01,Oregon,0.072
15,2016-09-01,Oregon,0.048
16,2016-08-01,Oregon,0.056
17,2016-07-01,Oregon,0.067
18,2016-06-01,Oregon,0.06
19,2016-05-01,Oregon,0.087
20,2016-04-01,Oregon,0.064
21,2016-03-01,Oregon,0.069
22,2016-02-01,Oregon,0.069
23,2016-01-01,Oregon,0.073
24,2015-12-01,Oregon,0.088
25,2015-11-01,Oregon,0.084
26,2015-10-01,Oregon,0.075
27,2015-09-01,Oregon,0.063
28,2015-08-01,Oregon,0.059
29,2015-07-01,Oregon,0.055
30,2015-06-01,Oregon,0.035
31,2015-05-01,Oregon,0.079
32,2015-04-01,Oregon,0.071
33,2015-03-01,Oregon,0.071
34,2015-02-01,Oregon,0.069
35,2015-01-01,Oregon,0.099
36,2014-12-01,Oregon,0.078
37,2014-11-01,Oregon,0.078
38,2014-10-01,Oregon,0.07
39,2014-09-01,Oregon,0.065
40,2014-08-01,Oregon,0.099
41,2014-07-01,Oregon,0.124
42,2014-06-01,Oregon,0.123
43,2014-05-01,Oregon,0.119
44,2014-04-01,Oregon,0.079
45,2014-03-01,Oregon,0.082
46,2014-02-01,Oregon,0.093
47,2014-01-01,Oregon,0.134
48,2013-12-01,Oregon,0.085
49,2013-11-01,Oregon,0.057
50,2013-10-01,Oregon,0.049
51,2013-09-01,Oregon,0.044
52,2013-08-01,Oregon,0.024
53,2013-07-01,Oregon,0.07
54,2013-06-01,Oregon,0.069
55,2013-05-01,Oregon,0.081
56,2013-04-01,Oregon,0.057
57,2013-03-01,Oregon,0.072
58,2013-02-01,Oregon,0.071
59,2013-01-01,Oregon,0.09
60,2012-12-01,Oregon,0.085
61,2012-11-01,Oregon,0.057
62,2012-10-01,Oregon,0.049
63,2012-09-01,Oregon,0.044
64,2012-08-01,Oregon,0.024
65,2012-07-01,Oregon,0.07
66,2012-06-01,Oregon,0.069
67,2012-05-01,Oregon,0.081
68,2012-04-01,Oregon,0.057
69,2012-03-01,Oregon,0.072
70,2012-02-01,Oregon,0.071
71,2012-01-01,Oregon,0.09
72,2011-12-01,Oregon,0.098
73,2011-11-01,Oregon,0.086
74,2011-10-01,Oregon,0.09
75,2011-09-01,Oregon,0.054
76,2011-08-01,Oregon,0.085
77,2011-07-01,Oregon,0.153
78,2011-06-01,Oregon,0.134
79,2011-05-01,Oregon,0.114
80,2011-04-01,Oregon,0.096
81,2011-03-01,Oregon,0.129
82,2011-02-01,Oregon,0.158
83,2011-01-01,Oregon,0.144
84,2010-12-01,Oregon,0.121
85,2010-11-01,Oregon,0.103
86,2010-10-01,Oregon,0.069
87,2010-09-01,Oregon,0.055
88,2010-08-01,Oregon,0.03
89,2010-07-01,Oregon,0.082
90,2010-06-01,Oregon,0.119
91,2010-05-01,Oregon,0.15
92,2010-04-01,Oregon,0.158
93,2010-03-01,Oregon,0.152
94,2010-02-01,Oregon,0.193
95,2010-01-01,Oregon,0.175
96,2009-12-01,Oregon,0.242
97,2009-11-01,Oregon,0.063
98,2009-10-01,Oregon,0.045
99,2009-09-01,Oregon,0.042
100,2009-08-01,Oregon,0.053
101,2009-07-01,Oregon,0.045
102,2009-06-01,Oregon,0.045
103,2009-05-01,Oregon,0.057
104,2009-04-01,Oregon,0.046
105,2009-03-01,Oregon,0.06
106,2009-02-01,Oregon,0.055
107,2009-01-01,Oregon,0.069
108,2008-12-01,Oregon,0.08
109,2008-11-01,Oregon,0.058
110,2008-10-01,Oregon,0.078
111,2008-09-01,Oregon,0.078
112,2008-08-01,Oregon,0.073
113,2008-07-01,Oregon,0.066
114,2008-06-01,Oregon,0.053
115,2008-05-01,Oregon,0.048
116,2008-04-01,Oregon,0.042
117,2008-03-01,Oregon,0.064
118,2008-02-01,Oregon,0.06
119,2008-01-01,Oregon,0.078
120,2007-12-01,Oregon,0.042
121,2007-11-01,Oregon,0.024
122,2007-10-01,Oregon,0.013
123,2007-09-01,Oregon,0.018
124,2007-08-01,Oregon,0.027
125,2007-07-01,Oregon,0.035
126,2007-06-01,Oregon,0.038
127,2007-05-01,Oregon,0.035
128,2007-04-01,Oregon,0.033
129,2007-03-01,Oregon,0.038
130,2007-02-01,Oregon,0.048
131,2007-01-01,Oregon,0.06
132,2006-12-01,Oregon,0.046
133,2006-11-01,Oregon,0.043
134,2006-10-01,Oregon,0.04
135,2006-09-01,Oregon,0.056
136,2006-08-01,Oregon,0.032
137,2006-07-01,Oregon,0.057
138,2006-06-01,Oregon,0.071
139,2006-05-01,Oregon,0.072
140,2006-04-01,Oregon,0.046
141,2006-03-01,Oregon,0.056
142,2006-02-01,Oregon,0.056
143,2006-01-01,Oregon,0.047
0,2017-12-01,Pennsylvania,498.986
1,2017-11-01,Pennsylvania,467.174
2,2017-10-01,Pennsylvania,440.991
3,2017-09-01,Pennsylvania,437.126
4,2017-08-01,Pennsylvania,443.742
5,2017-07-01,Pennsylvania,450.564
6,2017-06-01,Pennsylvania,437.326
7,2017-05-01,Pennsylvania,452.08
8,2017-04-01,Pennsylvania,441.458
9,2017-03-01,Pennsylvania,454.006
10,2017-02-01,Pennsylvania,409.781
11,2017-01-01,Pennsylvania,454.798
12,2016-12-01,Pennsylvania,450.662
13,2016-11-01,Pennsylvania,426.121
14,2016-10-01,Pennsylvania,411.729
15,2016-09-01,Pennsylvania,408.767
16,2016-08-01,Pennsylvania,434.123
17,2016-07-01,Pennsylvania,434.741
18,2016-06-01,Pennsylvania,425.538
19,2016-05-01,Pennsylvania,433.468
20,2016-04-01,Pennsylvania,420.705
21,2016-03-01,Pennsylvania,438.396
22,2016-02-01,Pennsylvania,420.649
23,2016-01-01,Pennsylvania,436.536
24,2015-12-01,Pennsylvania,429.264
25,2015-11-01,Pennsylvania,404.96
26,2015-10-01,Pennsylvania,402.684
27,2015-09-01,Pennsylvania,393.675
28,2015-08-01,Pennsylvania,405.216
29,2015-07-01,Pennsylvania,397.227
30,2015-06-01,Pennsylvania,372.468
31,2015-05-01,Pennsylvania,386.787
32,2015-04-01,Pennsylvania,388.289
33,2015-03-01,Pennsylvania,408.609
34,2015-02-01,Pennsylvania,366.748
35,2015-01-01,Pennsylvania,403.515
36,2014-12-01,Pennsylvania,371.266
37,2014-11-01,Pennsylvania,359.316
38,2014-10-01,Pennsylvania,371.271
39,2014-09-01,Pennsylvania,359.328
40,2014-08-01,Pennsylvania,371.304
41,2014-07-01,Pennsylvania,371.323
42,2014-06-01,Pennsylvania,333.734
43,2014-05-01,Pennsylvania,344.876
